apiId,name,englishName,enabled,version,sourceUrl
20151127000000000311,원천정산경락가격품목목록조회,VIEW_EXCCLC_AUCCT_PC_PRDLST,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20151127000000000312,원천정산경락가격도매시장목록조회,VIEW_EXCCLC_AUCCT_MRKT_PRDLST,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20151127000000000313,원천실시간경락가격품목목록조회,VIEW_RLTM_AUCCT_PC_PRDLST,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20151127000000000314,원천실시간경락가격도매시장목록조회,VIEW_RLTM_AUCCT_MRKT_PRDLST,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20151128000000000315,농수축산물조사가격상세정보,VIEW_ODM_EXAMIN_PRIC_OPEN,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20151204000000000316,가축질병발생정보,TI_QIA_LVSTCK_DISOCNC_INFO,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20151204000000000317,동물질병정보,TI_QIA_ANIMAL_DISS_INFO,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20151204000000000318,수의유전자원정보,TI_QIA_VLTRN_GENSRC_INFO,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000002,수입축산물 검역 합격현황,QIA_IMPORT_SFRMPRD_PSEXAM,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000007,우수 식품 인증정보,NAQS_EXCLNC_FOOD_CRTFC,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000010,정부생산 보급종자 검사 결과,SEED_GVRN_SPCIES_INSPCT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000013,종자수입생산판매 신고 정보,SEED_SIDBIZ_STTEMNT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000017,농림축산검역검사기술개발 연구성과 정보,QIA_QRANT_RSRCH_RSLT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000019,주요시설,KRC_MAIN_FCLTY,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000020,지역축제,KRC_AREA_FSTVL,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000021,마을축제,KRC_VILAGE_FSTVL,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000022,체험마을주변숙박,KRC_EXPRN_CFR_STAYNG,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000023,동네맛집,KRC_VILCFR_TASTE_HOUSE,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000024,체험식단,KRC_EXPRN_DIET,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000025,농업 수입지출 통계정보(총괄통계),EPIS_FARM_SMRIZE_STATS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000026,자원·환경·생태기반R&D 특허정보,IPET_RESRCE_ENVRN_PATENT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000027,자원·환경·생태기반R&D 완료과제_최종보고서정보,IPET_RESRCE_ENVRN_REPRT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000029,자원·환경·생태기반R&D 과제정보,IPET_RESRCE_ENVRN_TASK,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000032,식품·유통R&D 과제정보,IPET_FOOD_DISTB_TASK,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000042,바이오R&D 논문정보,IPET_BIO_THESIS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000043,바이오R&D 과제정보,IPET_BIO_TASK,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000046,문화R&D 논문정보,IPET_CLTUR_THESIS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000047,문화R&D 과제정보,IPET_CLTUR_TASK,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000049,IBT융합기술R&D 완료과제_최종보고서정보,IPET_IBT_REPRT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000053,우수외식업지구 식당현황,MAFRA_EXCLNC_FDBSN_DSTRC,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000054,사단법인,MAFRA_CRGGRG,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000055,토양개량제지원 현황,MAFRA_SPRV_SPORT_STTUS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000057,조건불리지역 직불 지급현황,MAFRA_DSDVN_DEBIT_PYMNT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000060,쌀소득등보전직불제 지급현황_고정,MAFRA_RICE_DEBIT_FIX,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000064,경관보전직불 사업지구,MAFRA_SCENE_PRESV_BSNS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000066,유제품별 생산 및 소비실적,MAFRA_DYCTS_PRDCTN_CNSMP,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000067,시도별 우유 생산량,MAFRA_CTPRVN_MILK_PRDCTN,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000069,연도별 가공업체 현황,MAFRA_YEAR_PRCSS_ENTRPS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000072,식품·유통R&D 특허정보,IPET_FOOD_DISTB_PATENT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000074,과실류 가공내역,MAFRA_FRUIT_PRCSS_DETAILS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000080,농업기계 보유현황,MAFRA_FCH_HOLD_STTUS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141201000000000082,농식품공무원교육원 교육정보,ATI_EDC_INFO,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141217000000000096,학교장터연계상품,TI_KRC_SCHUL_MRKTPLCE_GOODS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141217000000000098,체험마을탐방,TI_KRC_EXPRN_VILAGE_VISIT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141217000000000099,여행작가추천여행,TI_KRC_WRITR_RECOMEND_TOUR,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141217000000000100,농어촌체험마을,TI_KRC_FMLG_EXPRN_VILAGE,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141217000000000101,승용마 및 제주산 등록 내역,TI_KRA_REGIST_A_RING_HRE,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141217000000000106,경주마정보,TI_KRA_RCHOSE_INFO,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141217000000000108,품목관측정보-월보,TI_KREI_PRDLST_OBSR_ND_MTHPR,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141217000000000110,품목관측-관측속보,TI_KREI_PRDLST_OBSR_BRKNEWS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141218000000000117,모두투어연계상품,TI_KRC_MODETOUR_CNTC_GOODS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141221000000000120,농수축산물 표준품목코드,TI_EPIS_AP_ST_PRDLST_CD,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000127,양잠현황(총괄),TI_MAFRA_SILKWM_FARM_SMRIZE,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000128,위반정보,TI_MAFRA_TAXXPT_OIL_VIOLT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000129,가축 인공수정사 면허취득 현황,TI_MAFRA_ARTINSEMI_LCNS_ACQS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000132,경영주 경영체수 현황,TI_MAFRA_OWNER_MNENT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000133,농업법인 경영체수 현황,TI_MAFRA_AGCRPT_MNENT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000134,전체 노지작물 수확(재배) 경영체수 현황,TI_MAFRA_ALL_CROPS_MNENT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000137,"한우,송아지 피해보전직불 지원현황",TI_MAFRA_KORCTT_DMGE_DEBIT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000138,후계농 지원사업 선정현황,TI_MAFRA_SUCCFRMER_SPORT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141222000000000139,우수후계농 지원사업 선정현황,TI_MAFRA_EXCLNC_SUCCFRMER,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141223000000000142,누에사육 규모별 농가수,TI_MAFRA_SCALE_FRMHS_CO,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141224000000000148,하추곡 매입검사 실적,TI_NAQS_GRAIN_INSPCT_ACMSLT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141225000000000158,화훼류 시세현황,TI_AT_FLPLNT_CURPRC_STTUS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141225000000000160,농수축산물 친환경가격,TI_AT_EVRFRND_PRICE,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141225000000000164,수출식물검역정보,TI_QIA_XPORT_PLNT_QRANT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141226000000000165,시도별 재배현황,TI_MAFRA_CTPRVN_CTVT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141226000000000166,시도별 재배시설현황,TI_MAFRA_CTPRVN_CTVT_FCLTY,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141226000000000173,시도별 재배현황(재배농가),TI_MAFRA_CTPRVN_CTVT_FRMHS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20150109000000000196,축산물 실시간 소도체 등급별경매현황정보,TI_EKAPE_RLTM_CTTLE_GRAD_AUC,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
