source,name,desc,url,provider,type
KADX 농식품 공공데이터,분기별 가축전염병 전화예찰 현황,"전화예찰은 농가와의 직접 통화를 통해 임상증상, 사육환경, 방역관리 상태를 확인하는 방식으로 진행되며, 이는 현장 출동 이전 단계에서 조기경보 기능을 수행하는 중요한 예방예찰 수단입니다. 또한, 시군별로 세분화된 현황자료를 제공함으로써 지방자치단체와 중앙정부가 지역별 특성을 반영한 재난대응 정책을 수립할 수 있도록 지원합니다. 특히, 반복적인 전화예찰을 통해 축산농가의 경각심을 제고하고, 의심 사례가 발생할 경우 신속한 현장 대응과 차단방역이 가능하도록 정보를 연계합니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250904000000002746,가축위생방역지원본부,OpenAPI product
KADX 농식품 공공데이터,경북지원 콩 종자 LMO 모니터링 결과,"농림축산식품부 국립종자원 경북지원에서 보급종 콩 종자를 LMO(Living Modified Organisms, 유전자변형생물체) 모니터링 검사한 결과",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250901000000002708,국립종자원,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_임차농지 현황,"전국 시군구별 임차농지현황에 대한 자료로 시군구 코드, 시군구명, 필지수, 면적에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250828000000002705,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,조직도 및 조직정보,"현행화된 조직도에 대해 농림축산식품부 대표 홈페이지에 업로드 조직도 및 조직정보 데이터로 조직전체이름, 조직이름에 대한 내용 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250822000000002700,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,설명자료 목록,언론 보도기사에 대해 농림축산식품부 대표 홈페이지에 업로드 된 해명 및 설명자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250822000000002702,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,정책홍보 영상 목록,"농림축산식품부에서 제작하여 게시한 농업, 식품, 축산 등 다양한 정책 홍보 영상 리스트를 제공하여 농업 및 농촌 정책에 대한 이해도 제고 및 관련 콘텐츠 제작에 참고자료로 활용",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250822000000002701,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_펌프 정보,"- 한국농어촌공사 용수시설통합운영관리시스템(TOMS) 양,배수장 펌프 정보 입니다. - 양수장이란 강이나 하천 및 호소의 물을 이용하기 위해 양수하여 관개하는 시설을 말하며 - 배수장이란 배수가 불량하거나 홍수 시 물이 하천이나 강 및 호소로 빠지지 못하여 농경지 등이 침수되는 경우 기계장치를 이용하여 담수되어 있는 물을 배수하는 시설을 말합니다. - 본 데이터는 펌프에 대한 제원 정보로 시설명, 시설종류, 펌프종류, 양배수, 구경, 유량, 전양정, 실양정, 회전수 데이터를 제공하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250822000000002698,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_연계시설정보,"한국농어촌공사 용수시설통합운영관리시스템(TOMS)에 연계된 한국전력(KEPCO) 데이터 연계 정보입니다. 양수장 배수장에 설치되어 있는 펌프가동 정보를 기반으로 매달 전력사용량, 전기요금의 데이터를 연계합니다. 본 데이터에는 본부, 지사명이 기재되어 있으며 가동 시설명칭 펌프코드 등이 있습니다. 설치된 펌프의 펌프유량, 펌프동력 등 제원값도 제공됩니다. 한국전력과 연계되어있는 연계코드 등도 제공되며, 한국농어촌공사에서는 해당 연계 데이터를 통해 농업용수 공급량을 산출하는데 이용됩니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250822000000002699,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,반려동물 미용업 현황(2024년 기준),"동물보호법에 따른 동물미용업 등록 현황 - 제공 정보 : 지역별 동물미용업 업체 현황, 전체 업체 수 대비 지역별 비율, 관련 종사자수 - 동물미용업 : 반려동물의 털, 피부 또는 발톱 등을 손질하거나 위생적으로 관리하는 영업(동물보호법 시행규칙 제43조) - 구분 지역 : 서울, 부산, 대구, 인천, 광주, 대전, 울산, 세종, 경기, 강원, 충북, 충남, 전북, 전남, 경북, 경남, 제주",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250814000000002696,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,동영상 강의자료(알기 쉬운 농정 이야기),농식품공무원교육원에서 제작한 연도별 농림축산식품부 주요 업무추진 계획에 대해 설명하는 교육 목적의 영상물입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250814000000002695,농식품공무원교육원,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 표준코드 정보,농식품 공공데이터포털 표준코드 정보입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250807000000002693,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농기자재 수출기업육성사업 운영지침,농기자재 수출기업 육성사업 개요 및 사업시행 주요내용입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250806000000002692,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 코드그룹 목록 정보,농식품 공공데이터포털 코드그룹 목록 정보 입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250721000000002687,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 메뉴관리 정보,농식품 공공데이터포털 메뉴관리 정보 입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250721000000002685,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 시각화 데이터 항목 정보,농식품 공공데이터포털 시각화 데이터 항목 정보 입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250721000000002683,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 속성 컬럼 정보,농식품 공공데이터포털 속성 컬럼 정보 입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250721000000002684,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 행정구역 분류 정보,농식품 공공데이터포털 행정구역 분류 정보 입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250721000000002686,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 분류체계 목록 정보,농식품 공공데이터포털 분류체계 목록 정보 입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250721000000002688,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,조미채소류 생산유통가격 정보,"주요 조미채소류 생산, 도매시장, 소매가격 통합 데이터 셋",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250320000000002675,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,농작업 기준정보,농업ON에 현재까지 구축된 농작업 기준정보 데이터 셋,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250224000000002671,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,병해충별 유기농업자재 현황정보,병해충&유기농업자재 매칭 데이터,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250224000000002668,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,지역별 농업종사자 고용현황,농업종사자 정보와 외국인 계절근로자 배정 시군별 통합 셋,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250224000000002667,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,지역별 농산업기관 정보,"직매장, 자재사(유기/일반), 농협, 하나로마트, 농업기술센터 위치, 연락처 통합 데이터셋",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250224000000002670,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,병해충별 농업자재 현황정보,병해충&농업자재 작용 기작 매칭 데이터,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250224000000002669,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,영농폐기물 집하장 및 발생 정보,"폐기물집하장, 폐기물 발생 정보 데이터 셋",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250224000000002672,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,지역별 누적 강수량 및 농업용수 저수율 정보,"시도별, 월별, 연간 누적강수· 저수율 평년비교 통합 데이터셋",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250220000000002661,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,복합환경제어기 수집기준정보,주요 복합환경제어기 업체별 수집 기준정보 통합데이터셋,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250224000000002673,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,자조금단체 현황정보,대표 자조금단체 기초현황정보 통합셋,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250224000000002674,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,기상관측 결합정보,"농진청 농업기상, 기상청 기상정보 결합셋",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250221000000002663,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,"기상특보, 농작물 재해보험 결합 정보",기상특보&농작물재해보험 정보 매칭 데이터,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250221000000002664,농림수산식품교육문화정보원,OpenAPI product
KADX 농식품 공공데이터,동물등록 정보조회,"반려동물이름, 성별, 품종, 중성화여부, 담당기관 등의 정보를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250214000000002655,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,구조동물 조회,"반려동물이름, 성별, 품종, 중성화여부, 담당기관 등의 정보를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250214000000002656,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,분실동물 조회,"반려동물이름, 성별, 품종, 중성화여부, 담당기관 등의 정보를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250214000000002657,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,구조동물 통계 조회,"반려동물이름, 성별, 품종, 중성화여부, 담당기관 등의 정보를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250214000000002658,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,동물보호센터 정보 조회,"반려동물이름, 성별, 품종, 중성화여부, 담당기관 등의 정보를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250214000000002659,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,반려동물 등록대행업체 조회,"반려동물이름, 성별, 품종, 중성화여부, 담당기관 등의 정보를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250214000000002660,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,축산물 유통정보조사 보고서,"국내산 및 수입산 축산물 총 11개 품목(국내산 축산물 6개 품목, 국내산 부산물 2개 품목, 수입산 축산물 2개 품목, 수입산 부산물 2개 품목)에 대한 유통경로, 유통비용, 거래가격 등을 조사 분석",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250124000000002652,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농업진흥구역에서의 허용행위 및 농지전용허가 제한시설,"농업진흥구역에서는 설치할 수 있는 시설별 종류 및 규모가 엄격히 제한되는데, 농업진흥구역에서 설치할 수 있는 시설 및 규모를 건축법 시행령 별표1에 따른 용도별 건축물 종류 구분에 따라 정리하여 손쉽게 확인할 수 있는 자료임",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20241230000000002645,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농업보호구역에서의 허용행위 및 농지전용허가 제한시설,"농업보호구역에서는 설치할 수 있는 시설별 종류 및 규모가 엄격히 제한되는데, 농업보호구역에서 설치할 수 있는 시설 및 규모를 건축법 시행령 별표1에 따른 용도별 건축물 종류 구분에 따라 정리하여 손쉽게 확인할 수 있는 자료임",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20241230000000002644,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농업진흥지역 밖에서의 허용행위 및 농지전용허가 제한시설,"농지를 농업경영 외의 목적으로 전용하려는 경우 그 설치할 수 있는 시설과 종류가 제한되어 있으며, 농지법령에 따라 농지를 전용하여 설치할 수 있는 시설 및 규모를 보기 쉽게 정리한 자료임",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20241230000000002646,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농지전용신고 시설의 범위 및 규모,"농지를 농업경영 등 다른목적으로 사용하려는 경우 농지전용허가를 받아야 하나, 특정 요건을 만족하는 시설은 농지전용 신고로 갈음할 수 있음. 농지전용신고의 대상이 되는 시설을 보기 쉽게 정리한 자료임",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20241230000000002647,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,2024년4분기 국내 검역시행장 현황,국내 동축산물 검역시행장 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250117000000002651,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,축산물 근육도감,"주요 축산물로 소비되는 가축(소, 돼지,닭, 오리)의 대분할 부위명, 소분할 부위명, 생산량, 용도, 명칭, 영양소 구성, 발골 방법 등의 정보를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20241006000000002641,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터 포털 민간데이터 정보,농식품 공공데이터 포털 민간데이터 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240912000000002639,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터 포털 시각화 데이터 정보,농식품 공공데이터 포털 시각화 데이터 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240912000000002640,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터 포털 데이터 목록 정보,농식품 공공데이터 포털 데이터 목록 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240912000000002635,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터 포털 만족도 정보,농식품 공공데이터 포털 만족도 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240912000000002638,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터 포털 데이터셋 정보,농식품 공공데이터 포털 데이터셋 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240912000000002637,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터 포털 기관 정보,농식품 공공데이터 포털 기관 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240912000000002634,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농림축산식품부 국립종자원_교육만족도 조사 질문 문항,"국제종자생명교육센터에서 교육과정을 수료한 교육생들을 대상으로 실시하는 설문조사 질문지 대한 데이터로, 조사항목, 질문내용, 응답유형, 응답지문의 항목을 제공합니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240909000000002633,국립종자원,OpenAPI product
KADX 농식품 공공데이터,한국농수산대학교 입시 결과,"한국농수산대학교 모집전형, 모집인원, 경쟁률 및 합격자 평균 등급이 포함된 입시 결과 데이터",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240903000000002631,한국농수산대학,OpenAPI product
KADX 농식품 공공데이터,농림축산식품부 국립종자원_본지원 현황_20240827,"국립종자원이 보유한 종자관리통합시스템에서 추출한 관리 코드와 국립종자원 조직 정보로 본원 및 지원의 이름, 행정 전화번호, 행정 팩스 번호, 본원 지원의 주소와 보급종 관련 각 지원의 관할 구역에 관한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240903000000002632,국립종자원,OpenAPI product
KADX 농식품 공공데이터,종자산업 현황조사,"종자산업 육성 5개년 계획 수립 등 효율적인 정책 추진과 산,학,연에서 활용 가능한 신뢰도 있는 맞춤형 종자산업 통계자료 생산 및 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240828000000002624,국립종자원,OpenAPI product
KADX 농식품 공공데이터,농림축산식품부 1천만원 이상 계약현황(2025),"2025년 7월 기준 농림축산식품부에서 체결한 1천만원 이상 계약현황(계약명, 내용, 계약일, 종료일, 계약방법, 계약형태, 업체) 자료입니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240827000000002623,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,그린하트 기부내역,우리 부 직원들이 자발적으로 모금한 성금인 그린하트의 기부내역입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240826000000002622,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,기본형 공익직불금 안내서(1장),기본형 공익직불금 안내(실무자용),https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240829000000002625,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,2025 기본형공익직불사업 시행지침서,기본형공익직불사업 시행지침서,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240829000000002626,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,럼피스킨(LSD) 발생 현황,국내 럼피스킨병(LSD) 발생 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240807000000002612,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,동물용의약품산업 종합지원사업 시행지침,동물용의약품산업 종합지원사업 시행지침,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240807000000002615,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터 포털 API 메시지 정보,농식품 공공데이터포털 API 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002610,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터 포털 API 데이터 정보,농식품 공공데이터포털 API 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공·빅데이터 활용 창업경진대회 정보,농식품 공공·빅데이터 활용 창업경진대회 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002608,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 활용사례 정보,농식품 공공데이터포털 활용사례 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002607,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농식품 공공데이터포털 데이터 분석 신청 정보,농식품 공공데이터포털 데이터 분석 신청 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002606,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,중동·북아프리카 주요국 식량 시장 동향 및 스마트팜 진출전략,"물부족과 기후변화 등 환경적 제약을 극복하고, 수급차질로 인한 식량안보 문제에 대응하기 위한 방안으로 중동과 북아프리카 지역에서도 스마트팜을 도입하고 있으며, 스마트팜을 통해 식량안보 강화와 지속가능한 농업발전을 목표하고 있음. 본 데이터는 중동과 북아프리카 지역의 식량시장 동향과 스마트팜 진출전략을 담고있음.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240807000000002613,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농촌체험휴양마을 업무매뉴얼(2024),농촌체험휴양마을 업무매뉴얼(2024),https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240729000000002600,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,원예농산물 산지유통시설 현황,원예농산물 산지유통시설 현황 자료집,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240729000000002601,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농림축산식품부 적극행정 우수사례,공무원이 불합리한 규제를 개선하는 등 공공의 이익을 위해 창의성과 전문성을 바탕으로 적극적으로 업무를 처리하는 적극행정에 대한 우수사례임,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240726000000002599,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,수입농산물유통이력 품목별 신고현황,수입농산물유통이력 신고와 관련된 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240724000000002593,국립농산물품질관리원,OpenAPI product
KADX 농식품 공공데이터,아프리카돼지열병 및 고병원성조류인플루엔자 발생현황,아프리카돼지열병 및 고병원성 조류인플루엔자 발생현황 및 주요 미흡사항 통계 자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170913000000000801,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,농기계별 농기계종합보험 가입현황,농기계별 농기계종합보험 가입현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240724000000002594,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,한식진흥원_한식메뉴 외국어표기 길라잡이 800선,"외국인이 한식을 보다 쉽고 정확하게 이해하면서 즐길 수 있도록 한식메뉴의 외국어 표기를 4개국어(한·영·중·일)로 번역하여 메뉴명을 표기하고 , 간략한 설명과 음식사진을 곁들여 '한식메뉴 외국어표기 길라잡이'에 담았습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240725000000002598,한식진흥원,OpenAPI product
KADX 농식품 공공데이터,(대체)농지조성비 고시단가 연혁,농지를 전용할 때 부과하는 舊 「농지의 보전 및 이용에 관한 법률」에 따른 농지조성비 및 구 「농지법」에 따른 대체농지조성비의 평 또는 제곱미터당 부과 단가 고시 연혁을 정리한 자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240719000000002589,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,농업인안전보험 시도별 가입현황,농업인안전보험 시도별 가입현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240717000000002587,농림축산식품부,OpenAPI product
KADX 농식품 공공데이터,2023년 농식품공무원교육원 교육훈련 통계자료,2023년 농식품공무원교육원 교육훈련 통계자료입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240717000000002586,농식품공무원교육원,OpenAPI product
KADX 농식품 공공데이터,격리재배검역 명령 현황,연도별 격리재배검역 명령 현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240716000000002585,농림축산검역본부,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_재난재해 홍수조절 방류현황,"재난, 재해 등 비상상황 발생시 한국농어촌공사 관리시설의 홍수조절 방류 현황 정보(재해현황, 시설코드, 시설명, 작성일, 수혜면적, 만수위, 홍수위, 개폐시작시간, 개폐종료시간)를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002562,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_지하수 단위면적당 이용량,농어촌지하수관리시스템에서 제공하는 농어촌지하수관리조사 결과 분석된 전국 단위 리별 지하수 단위면적당이용량(천㎥/년/㎢) 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002576,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_지하수 관정밀도,농어촌지하수관리시스템에서 제공하는 농어촌지하수관리조사 결과 분석된 전국 단위 리별 지하수 관정밀도(공/㎢) 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002577,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_지하수 오염예측도,농어촌지하수관리조사 결과 분석된 지하수 오염예측도(DRASTIC INDEX모델+단위면적당오염발생부하량)정보 ※ DRASTIC D: 지하수면의 깊이 R: 지하수 함양량 A: 대수층의 구성매질 S: 지표토양의 구성매질 T: 지형 I: 비포화대 매질의 영향 C: 대수층의 수리전도도,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002568,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_지하수 전기전도도 등고선,농어촌 지하수 관리시스템에서 제공하는 농어촌지하수관리조사 결과 분석된 전국 지하수 전기전도도(EC)등고선 자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002572,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_농업기반시설 안전점검결과,"한국농어촌공사 관리시설(저수지, 양수장 등) 안전점검 결과에 대한 정보입니다. 안전점검 결과에 대한 기본정보(본부명, 지사명, 표준시설코드, 시설명, 시설구분, 점검일시, 점검자, 점검결과(등급))를 제공합니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002560,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_지하수 수두 등고선,농어촌 지하수 관리시스템에서 제공하는 농어촌지하수관리조사 결과 분석된 지하수 수두등고선 * 수두: 지하수면의 해발고도(m),https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002567,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_지하수 수위 등고선,농어촌지하수관리시스템에서 제공하는 농어촌지하수관리조사 결과 분석된 전국 지하수 수위등고선 * 수위: 지표면에서 지하수면까지의 높이,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002566,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_지하수 수량관리지역,농어촌 지하수 관리시스템에서 제공하는 농어촌지하수관리조사 결과가 분석된 전국 리 단위별 지하수 수량관리지역 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002565,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_농촌지하수관리 보고서,농어촌지역 지하수의 효율적 개발 및 관리 - 농어촌용수구역별 지하수 현황조사/분석을 통한 용수이용 및 시설물 관리 대책 수립 시행 - 지하수사업 재정 투입 적정성 판단의 기초자료로 활용,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002564,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_지하수 수맥지구,"전국 지하수를 대상으로 시추조사, 탐사를 위한 수맥조사지구와 탐사를 위한 분산지구에 대한 공간정보로 위치, 면적, 수량 및 수맥관정 정보를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002579,한국농어촌공사,OpenAPI product
KADX 농식품 공공데이터,한국농어촌공사_농업생산기반정비통계연보_용배수로현황,농업생산기반정비실적을 기록 보존하여 농업생산기반시설의 효율적인 유지관리와 농정시책 수립자료 활용을 위해 매년 발간하고 있는 농업생산기반정비통계연보 중 용배수로 현황에 대한 데이터 입니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240704000000002561,한국농어촌공사,OpenAPI product
